SpecimenID,ImageID,FileMD5,SessionID,SessionCollectorName,SessionCollectionDate,SessionCollectionMethod,SessionSpecimenCondition,SessionNotes,SessionCreatedAt,SessionCompletedAt,SessionSubmittedAt,SessionUpdatedAt,SessionHardwareID,ProgramCountry,DeviceID,DeviceModel,DownloadedFilename,SpeciesLabel,PhoneModel
VAB586,29129,b260eeab47e2b8292aaef27a00a7f6db,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29129_bd0b372f9122b35922093eb39be7f5bd.jpg,anopheles_gambiae,Samsung A32
VAB586,29130,ce6f5c124dfa9c3e5330338106ce0c51,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29130_a2a264fb45e42e774efbd820eb018a5e.jpg,anopheles_gambiae,Samsung A32
VAB585,29121,ded010218184338cb40db0c5ed906eea,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29121_5837a20290d636adbbf3f4570eb592a2.jpg,anopheles_gambiae,Samsung A32
VAB585,29122,78b927afa5e85763e43c8e3e84357b6f,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29122_c1b1039a4be9ea1e16f65d3cf937d3c3.jpg,anopheles_gambiae,Samsung A32
VAB585,29123,945d725fe921c4bb51d4cbfb84daa982,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29123_784685e4d19eb873924fe776debaae19.jpg,anopheles_gambiae,Samsung A32
VAB585,29124,dfb77796ff1cdb483248fcc8597373bc,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29124_07acd4b3f2329b485235f6cd2b69a658.jpg,anopheles_gambiae,Samsung A32
VAB585,29125,5c22beb502e2d428caf8450994c8ad3d,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29125_b81735e7db08061080b3de688f847c02.jpg,anopheles_gambiae,Samsung A32
VAB584,29116,714610e9f0b439d0c80c627f52c28d50,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29116_3083a6f17162979f42e08838df7bfe19.jpg,anopheles_gambiae,Samsung A32
VAB584,29117,b9b84b10da8647f09845bd599792d521,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29117_f7699f4cde6f74bf71f9bf08ce9c6ff9.jpg,anopheles_gambiae,Samsung A32
VAB584,29118,f0474ce6a03a51101d6286143b0d0658,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29118_2bd6dba54b340c1cfd1fe445e872698d.jpg,anopheles_gambiae,Samsung A32
VAB584,29119,4bc55613dafc4896d09729bfca48a433,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29119_54a72b0503078df31adb59c1528bdcd4.jpg,anopheles_gambiae,Samsung A32
VAB584,29120,6ef62e191028f9e9a1062584f0a7205f,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29120_158d6d937ef292ed6f8ba0bdf4d1bd42.jpg,anopheles_gambiae,Samsung A32
VAB583,29111,8bfe53c48caa0bd83fc66bfdd37443f6,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29111_22f7d7d5ea1d06f48957c434d6185121.jpg,anopheles_gambiae,Samsung A32
VAB583,29112,da25bb5e508b11dd4f438283de710f4d,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29112_2b374697c3b632586fb04338dd851ae3.jpg,anopheles_gambiae,Samsung A32
VAB583,29113,ad5702b2a06a23dc2a1d1d3d46b0ae5e,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29113_1c0115611071ab7a5202ad5c3cbb7dcb.jpg,anopheles_gambiae,Samsung A32
VAB583,29114,c7ae1f1c5cf58fd576d779b878e954e7,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29114_7dc3dcf95f0a48ce8ccc93a72b31060c.jpg,anopheles_gambiae,Samsung A32
VAB583,29115,e3a64cb481e0178467dff197d547ce10,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29115_bf1f5bc9438d1f8a79576e319654350c.jpg,anopheles_gambiae,Samsung A32
VAB582,29106,b8ecb0e79a8598c4493381f68409aa39,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29106_12b373af7f0976ae2503a84ddbdc2cf2.jpg,anopheles_gambiae,Samsung A32
VAB582,29107,f34a393eb4fe6cf4d555d91a0cbc3402,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29107_3c589f88480bfdb5c1e222750a546304.jpg,anopheles_gambiae,Samsung A32
VAB582,29108,0c8020919eb7ba1f9fb8c728057f7732,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29108_7aa7aa2ef283f10286405305402ed60e.jpg,anopheles_gambiae,Samsung A32
VAB582,29109,88f28732b6ce2ade79eb54db62209608,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29109_b3131ee75a45f63e06d0f50e97a9372a.jpg,anopheles_gambiae,Samsung A32
VAB582,29110,b15b9e9ebb111ef07d5addf764382c02,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29110_e0544a33970c878159927a5abe3616dd.jpg,anopheles_gambiae,Samsung A32
VAB581,29101,8f8582b650848e422e6615e6a9fc55ed,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29101_6232d9ccba5dba2fa60a5552b6892b34.jpg,anopheles_gambiae,Samsung A32
VAB581,29102,2c00f7f2e132db8078253caf86ed9c43,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29102_3762e21705fc85292fd588670ee00479.jpg,anopheles_gambiae,Samsung A32
VAB581,29103,4623d7b43c2301baac650526c848909c,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29103_ba7efcc668c5a6e5d30d1436e152f475.jpg,anopheles_gambiae,Samsung A32
VAB581,29104,eb61a668ddc09ad7e0541d8488022f94,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29104_49ea6f0eb25417dcd231fb2d97090c7a.jpg,anopheles_gambiae,Samsung A32
VAB581,29105,c329e905ae96fc11b2213868ef330355,2456,Sunny Patel,2026-06-18T00:17:04.000Z,Other Insectary,Dessicated,Anopheles Gambiae,2026-06-18T00:17:04.000Z,2026-06-18T00:25:09.000Z,2026-06-18T00:25:13.000Z,2026-06-18T00:25:13.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_29105_8c589c94051330281e10bf4aa5b95640.jpg,anopheles_gambiae,Samsung A32
VAA838,29095,56c04263325b56249fbb23abd9302122,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29095_9000a0fab36311c19ce9416a6d4d2b89.jpg,anopheles_stephensi,Tecno Spark 40
VAA838,29096,bc03c8619eb04f3824fdb3473e241616,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29096_ec00f1909b3974a7a420ff3a0ea6c016.jpg,anopheles_stephensi,Tecno Spark 40
VAA838,29097,8895b76cd760e1bfe010941c9ee41545,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29097_70f9a9b4131f95c65bb1e1645b62587a.jpg,anopheles_stephensi,Tecno Spark 40
VAA838,29098,76c0156dd9559d5000001edbc01951f5,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29098_4f17a7b210edb142f6370b36e79ecd33.jpg,anopheles_stephensi,Tecno Spark 40
VAA838,29099,3175812b25bd213db476322096d3b4ad,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29099_a662bc18a25c2ff64353ce3dfbb43b7f.jpg,anopheles_stephensi,Tecno Spark 40
VAA838,29100,37f11e8883b51e9c2bb8e7a367a5875b,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29100_4bbea8d01ca48d5b26510d1559a3faba.jpg,anopheles_stephensi,Tecno Spark 40
VAA837,29089,865201847626c5d33eb736e221323318,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29089_729efc8bcb2a12b925277d02b0fdcbe9.jpg,anopheles_stephensi,Tecno Spark 40
VAA837,29090,e5226912f2213c1ffa6e30bf1d2f1c8a,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29090_6a6b4bef99ba07f2e1ed253563dc36e7.jpg,anopheles_stephensi,Tecno Spark 40
VAA837,29091,e9790654ebf9e66c70640af5a1953a0c,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29091_e617c6eb2acdfaf891f7366ae3df360f.jpg,anopheles_stephensi,Tecno Spark 40
VAA837,29092,413e4202e54a626372bca660bae68d08,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29092_df323262e525eeba888bdf7a23a8457b.jpg,anopheles_stephensi,Tecno Spark 40
VAA837,29093,11af30d3057c7a243b8a0c7bb2307fde,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29093_900a12861a570b15f04e4f84108fec4b.jpg,anopheles_stephensi,Tecno Spark 40
VAA837,29094,fd1447c8caa07fb2d70ea91a9cd7312a,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29094_8470dc28e9929af10a5d7bb02b3f6992.jpg,anopheles_stephensi,Tecno Spark 40
VAA836,29083,a8d320c98b5b8edcf40a93530ae50818,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29083_0dd166348ef790795e9153fec7b2ad83.jpg,anopheles_stephensi,Tecno Spark 40
VAA836,29084,3f0655ff90dc64c29e83adbbc33beeae,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29084_b4a800254d4d095c93e8ae4aadeeca35.jpg,anopheles_stephensi,Tecno Spark 40
VAA836,29085,3069c0a7641671daba9ec87ce78bdec2,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29085_37645e71637783035543fed1bf5ca44a.jpg,anopheles_stephensi,Tecno Spark 40
VAA836,29086,1cb3aa400ad20e8e6d2625813d6a0dc2,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29086_1a122cdc4a216a1f43ee6de8a7d40ba0.jpg,anopheles_stephensi,Tecno Spark 40
VAA836,29087,bb074c8b286bec8537c9b7ac95955559,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29087_819147f841d1fcfe0edf0b87ed1bb31a.jpg,anopheles_stephensi,Tecno Spark 40
VAA836,29088,3f126c0cd33f43897e315b5357eb58bb,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29088_e150f7393fe43b0edbc1a213bdf9ba1a.jpg,anopheles_gambiae,Tecno Spark 40
VAA835,29077,9255f0750ba7348b9e7987ab13d8e12d,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29077_8fe50f16dfd750f9ff7bc5cd36bef648.jpg,anopheles_stephensi,Tecno Spark 40
VAA835,29078,b6fcd73cd884d0afa38fb356a68e5b22,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29078_c416199e461e3a69c415bfdc496ae2c8.jpg,anopheles_stephensi,Tecno Spark 40
VAA835,29079,c130ad6c2af1ab4703816219a7764268,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29079_cc514a150925a57896c0c0814d94664a.jpg,anopheles_stephensi,Tecno Spark 40
VAA835,29080,1e27f29d954bc285b4e224b63d17e5ef,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29080_21a196deaa0b2196a51f350f5a0448e1.jpg,anopheles_stephensi,Tecno Spark 40
VAA835,29081,35756845c3202db08fbb0410e00299f0,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29081_41b4cbba52040be4fd643d097b153d8c.jpg,anopheles_stephensi,Tecno Spark 40
VAA835,29082,08b73dc6ab9d06661fd4c87b144b8d5f,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29082_bda286b40bcb6b4997628ce1e336654e.jpg,anopheles_stephensi,Tecno Spark 40
VAA834,29071,6b778e8b6b5de00300b12f8097894a6f,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29071_ba6444fd7b4bf69d60547190245d172d.jpg,anopheles_stephensi,Tecno Spark 40
VAA834,29072,21be1d2b516a8c983ba386f43dd5372d,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29072_f90e5eda733e2eec40ef32fb10a56055.jpg,anopheles_stephensi,Tecno Spark 40
VAA834,29073,24173d140ddeb20e9d8347e39f07fa60,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29073_f169068b9b08cb82fe6fae86f34fe873.jpg,anopheles_stephensi,Tecno Spark 40
VAA834,29074,9e362806f4bdbe46f7467aa0ffdaa59d,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29074_4610e0dd0b5ad3da0d5a559fccf2437b.jpg,anopheles_stephensi,Tecno Spark 40
VAA834,29075,9a6508c752060d5541bc9db2eab1a1b1,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29075_ed200430a17f3b5360f7be86ef555ac3.jpg,anopheles_stephensi,Tecno Spark 40
VAA834,29076,2b52f7b0ca94f4b5fc29cbcc546c3815,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29076_16e48419fe34d60b785c7c9988767d42.jpg,anopheles_stephensi,Tecno Spark 40
VAA833,29065,fed2769507045034c60e2fe4730cbba9,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29065_8a354d8679e12697fefa535800c498a3.jpg,anopheles_stephensi,Tecno Spark 40
VAA833,29066,1f7056bca0ec0f67f331f548c7d7c5c3,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29066_2a559d2f34f8778978907446d42b8914.jpg,anopheles_stephensi,Tecno Spark 40
VAA833,29067,25f85dcb3b1ad31bf671f2195c8c5542,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29067_802826cf0dfd96fccf3f092f040b904f.jpg,anopheles_stephensi,Tecno Spark 40
VAA833,29068,4c2637e31e08581f376e37d2d96f8576,2455,joselyn,2026-06-18T00:03:07.000Z,Other insectary,Fresh,anopheles Stephensi,2026-06-18T00:03:07.000Z,2026-06-18T00:17:39.000Z,2026-06-18T00:17:42.000Z,2026-06-18T00:17:42.000Z,Tecno Spark 40,United States of America,240,TECNO TECNO KM5,image_29068_3eea451405f29ead7ea14fdede106258.jpg,anopheles_stephensi,Tecno Spark 40
